,가게링크,가게이름,가게주소,구 이름,별점
649,https://place.map.kakao.com/868486733,어썸로즈,서울 강남구 압구정로10길 40 지하1층,강남구,3.9
650,https://place.map.kakao.com/1730645952,새들러하우스,서울 강남구 도산대로17길 10 지하 1층,강남구,4.0
651,https://place.map.kakao.com/10406623,반룡산,서울 강남구 테헤란로78길 26 1층,강남구,3.7
652,https://place.map.kakao.com/1619459483,비파티세리,서울 강남구 압구정로14길 36,강남구,4.1
653,https://place.map.kakao.com/10252806,대려도,서울 강남구 역삼로 118,강남구,3.7
654,https://place.map.kakao.com/1372148414,테스트키친,서울 강남구 압구정로46길 67 1층,강남구,4.2
655,https://place.map.kakao.com/431521088,에뚜왈,서울 강남구 압구정로10길 35 지하1층,강남구,4.2
656,https://place.map.kakao.com/8122778,퀸스파크 청담점,서울 강남구 압구정로60길 22,강남구,3.5
657,https://place.map.kakao.com/7819490,대우부대찌개,서울 강남구 테헤란로25길 34,강남구,3.8
658,https://place.map.kakao.com/25550206,아방궁,서울 강남구 역삼로1길 18,강남구,3.4
659,https://place.map.kakao.com/27480112,바게트케이,서울 강남구 테헤란로34길 21-10 1층,강남구,3.7
660,https://place.map.kakao.com/18835270,이치에,서울 강남구 선릉로155길 23-3 2층,강남구,3.7
661,https://place.map.kakao.com/1596208479,아트몬스터 강남역점,"서울 강남구 테헤란로1길 28-3 1, 2층",강남구,3.6
662,https://place.map.kakao.com/336690720,아우어베이커리 싸이더스점,서울 강남구 선릉로 629 A동 1층 101호,강남구,4.0
663,https://place.map.kakao.com/237005010,로마옥,서울 강남구 강남대로48길 11 1층,강남구,3.6
664,https://place.map.kakao.com/2142723351,해담채 강남점,서울 강남구 논현로85길 70 지하1층,강남구,4.1
665,https://place.map.kakao.com/476435584,온기정,서울 강남구 압구정로4길 13-9 1층,강남구,2.7
666,https://place.map.kakao.com/471451980,윤화돈까스,서울 강남구 도곡로 221 셀라빌딩 1층,강남구,3.4
667,https://place.map.kakao.com/8056532,임피리얼팰리스 패밀리아,서울 강남구 언주로 640 임피리얼팰리스호텔 1층,강남구,4.1
668,https://place.map.kakao.com/8127949,하동관 강남분점,서울 강남구 테헤란로78길 16 노벨빌딩 2층,강남구,3.1
669,https://place.map.kakao.com/8024422,외고집설렁탕,서울 강남구 삼성로 555 알앤텍빌딩 1층,강남구,3.3
670,https://place.map.kakao.com/24787743,이자카야나무 강남2호점,서울 강남구 강남대로78길 8 지하1층,강남구,3.2
671,https://place.map.kakao.com/10867025,압구정하루,서울 강남구 언주로172길 56 1층,강남구,4.1
672,https://place.map.kakao.com/18283045,마담밍 선릉점,서울 강남구 선릉로86길 5-4 1층,강남구,4.3
673,https://place.map.kakao.com/23278986,브라이언스커피,서울 강남구 논현로26길 46 1층,강남구,3.1
674,https://place.map.kakao.com/18377454,브루클린더버거조인트 삼성점,서울 강남구 봉은사로84길 10,강남구,3.4
675,https://place.map.kakao.com/992359818,피그인더가든 강남점,서울 강남구 강남대로 358 강남358타워 1층,강남구,2.8
676,https://place.map.kakao.com/1413701364,도쿄등심 압구정점,서울 강남구 도산대로49길 9 스타크빌딩 3층,강남구,3.7
677,https://place.map.kakao.com/854219809,달링키친,서울 강남구 언주로126길 25,강남구,3.7
678,https://place.map.kakao.com/1966188461,사람사는고깃집김일도 선릉점,서울 강남구 역삼로63길 23,강남구,4.7
679,https://place.map.kakao.com/26794399,봉밀가,서울 강남구 선릉로 664,강남구,4.0
680,https://place.map.kakao.com/8130016,평양면옥,서울 강남구 논현로150길 6,강남구,3.1
681,https://place.map.kakao.com/699742929,청초수물회섭국 강남점,서울 강남구 압구정로28길 24,강남구,3.8
682,https://place.map.kakao.com/10201006,김수사,서울 강남구 도산대로 132,강남구,2.8
683,https://place.map.kakao.com/900538186,젠제로,서울 강남구 선릉로126길 14 1층,강남구,4.4
684,https://place.map.kakao.com/887468501,츄라우미 역삼본점,서울 강남구 언주로93길 21 남전타운 2층,강남구,1.9
685,https://place.map.kakao.com/16683904,풍년집,서울 강남구 논현로67길 63,강남구,3.6
686,https://place.map.kakao.com/23999472,불이아 역삼점,서울 강남구 논현로 514,강남구,4.0
687,https://place.map.kakao.com/1565367501,쵸이닷,서울 강남구 도산대로 457 앙스돔빌딩 3층,강남구,3.5
688,https://place.map.kakao.com/1027268169,스시메이진 강남점,서울 강남구 강남대로 432 점프밀라노 5층,강남구,2.5
689,https://place.map.kakao.com/8153040,함지곱창전문,서울 강남구 학동로2길 33,강남구,3.5
690,https://place.map.kakao.com/25155819,파크루안 역삼점,서울 강남구 논현로 430 아세아빌딩 지하1층,강남구,4.0
691,https://place.map.kakao.com/18074322,파씨오네,서울 강남구 언주로164길 39 2층,강남구,4.3
692,https://place.map.kakao.com/12958719,청국장과보리밥 수서점,서울 강남구 광평로46길 5-5,강남구,3.7
693,https://place.map.kakao.com/1045674602,껠끄쇼즈,서울 강남구 도곡로70길 5,강남구,4.2
694,https://place.map.kakao.com/476058635,데칸트,서울 강남구 압구정로72길 10 2층,강남구,3.1
695,https://place.map.kakao.com/20946094,강강술래 청담점,서울 강남구 도산대로 535,강남구,3.0
696,https://place.map.kakao.com/1428481536,강남진해장,서울 강남구 테헤란로5길 11,강남구,3.2
697,https://place.map.kakao.com/19514179,붓처스컷 삼성점,서울 강남구 테헤란로87길 17 지하1층,강남구,2.9
698,https://place.map.kakao.com/1498098673,더라운드 삼성점,서울 강남구 영동대로 648,강남구,2.2
699,https://place.map.kakao.com/8203089,금수복국 압구정점,"서울 강남구 언주로 821 금수빌딩 2,3층",강남구,3.4
700,https://place.map.kakao.com/27440495,136길 육미,서울 강남구 언주로136길 9 2층,강남구,3.8
701,https://place.map.kakao.com/13112670,진대감 역삼점,서울 강남구 봉은사로30길 75 1층,강남구,4.1
702,https://place.map.kakao.com/1257441291,영동민물장어,서울 강남구 언주로148길 8,강남구,4.5
703,https://place.map.kakao.com/16037952,유정식당,서울 강남구 도산대로28길 14,강남구,3.5
704,https://place.map.kakao.com/1996014742,펠트커피 도산공원점,서울 강남구 언주로164길 23,강남구,3.9
705,https://place.map.kakao.com/8969599,마노디셰프 삼성점,서울 강남구 테헤란로87길 21 동성빌딩 지하1층,강남구,3.9
706,https://place.map.kakao.com/13573220,떡도리탕,서울 강남구 테헤란로1길 28-4 지하1층,강남구,3.3
707,https://place.map.kakao.com/1868219501,겟썸커피 다운스테어즈,서울 강남구 봉은사로6길 30 지하1층,강남구,3.4
708,https://place.map.kakao.com/1151874015,백곰막걸리,서울 강남구 압구정로48길 39,강남구,3.4
709,https://place.map.kakao.com/1062520073,어성,서울 강남구 언주로 843 2층,강남구,4.3
710,https://place.map.kakao.com/630957832,클랩피자,서울 강남구 압구정로46길 71 1층,강남구,3.8
711,https://place.map.kakao.com/545008281,르브런쉭 대치점,서울 강남구 삼성로 350 1층,강남구,3.8
712,https://place.map.kakao.com/1811533507,카메스시,서울 강남구 선릉로121길 7 101호,강남구,4.3
713,https://place.map.kakao.com/1986314222,바이킹스워프 코엑스점,서울 강남구 영동대로 513 컨벤션센터 2층,강남구,3.2
714,https://place.map.kakao.com/2003273959,카페블라썸 강남점,서울 강남구 강남대로102길 25,강남구,3.1
715,https://place.map.kakao.com/27254228,자매수산 1호점,서울 강남구 봉은사로18길 90 1층,강남구,3.5
716,https://place.map.kakao.com/290249009,감성타코 가로수길점,서울 강남구 가로수길 26 3층,강남구,2.6
717,https://place.map.kakao.com/1415112461,대막,서울 강남구 압구정로46길 75 1층,강남구,3.7
718,https://place.map.kakao.com/312947795,무오키,서울 강남구 학동로55길 12-12 2층,강남구,4.6
719,https://place.map.kakao.com/12983903,듀자미,서울 강남구 도산대로11길 28 1층,강남구,2.9
720,https://place.map.kakao.com/1907052666,교대이층집 강남역점,서울 강남구 강남대로78길 14 2층,강남구,4.1
721,https://place.map.kakao.com/24041168,시추안하우스 삼성점,서울 강남구 테헤란로87길 29 M타워 1층,강남구,3.2
722,https://place.map.kakao.com/13294017,청담골,서울 강남구 선릉로148길 48 미준빌딩 1층,강남구,2.5
723,https://place.map.kakao.com/12890589,김돈이 본점,서울 강남구 선릉로94길 9,강남구,3.9
724,https://place.map.kakao.com/1616270313,영동교집,서울 강남구 선릉로148길 11,강남구,3.4
725,https://place.map.kakao.com/7948829,세시셀라 도산공원점,서울 강남구 도산대로45길 10-4 삼경빌딩 1층,강남구,3.8
726,https://place.map.kakao.com/980076754,인량 훠궈,서울 강남구 강남대로140길 9 비피유빌딩 지하1층,강남구,4.4
727,https://place.map.kakao.com/14585892,도치피자 강남점,서울 강남구 강남대로98길 27 1층,강남구,3.1
728,https://place.map.kakao.com/14565555,멘야산다이메 신논현점,서울 강남구 강남대로114길 23 에스코빌딩 1층 101호,강남구,3.3
729,https://place.map.kakao.com/7894375,벽돌해피푸드 압구정점,서울 강남구 도산대로51길 36 1층,강남구,3.6
730,https://place.map.kakao.com/84268936,가배도 신논현점,"서울 강남구 강남대로110길 13 2,3층",강남구,3.4
731,https://place.map.kakao.com/7961917,스시효 청담본점,서울 강남구 선릉로146길 25 유현빌딩 1층,강남구,3.4
732,https://place.map.kakao.com/7851144,두레국수 신사점,서울 강남구 도산대로37길 28,강남구,3.1
733,https://place.map.kakao.com/1655913908,서래향 수서점,서울 강남구 광평로51길 6-9 1층,강남구,2.6
734,https://place.map.kakao.com/21401237,명인등심 압구정직영점,서울 강남구 도산대로 211,강남구,4.3
735,https://place.map.kakao.com/1187457527,평양옥,서울 강남구 논현로71길 18 신성타워 1층,강남구,3.7
736,https://place.map.kakao.com/27349884,빌리엔젤 강남역점,서울 강남구 테헤란로1길 48 강남ELS빌딩 1층,강남구,2.6
737,https://place.map.kakao.com/2097539257,진풍정 강남점,서울 강남구 테헤란로52길 15 이스타빌 지하2층,강남구,3.1
738,https://place.map.kakao.com/528537292,훠궈나라 강남점,서울 강남구 봉은사로2길 35 소현빌딩 2층,강남구,3.5
739,https://place.map.kakao.com/44032268,육시리 역삼본점,서울 강남구 논현로 420,강남구,4.2
740,https://place.map.kakao.com/1016477143,기욤 청담점,서울 강남구 선릉로152길 17,강남구,3.1
741,https://place.map.kakao.com/414107084,무월식탁 강남본점,서울 강남구 강남대로102길 23 1층,강남구,2.6
742,https://place.map.kakao.com/1697940758,비어룸,서울 강남구 강남대로98길 22,강남구,4.1
743,https://place.map.kakao.com/15104085,코다차야,서울 강남구 압구정로14길 6 지하1층,강남구,2.2
744,https://place.map.kakao.com/19561065,노아베이커리 압구정본점,서울 강남구 압구정로30길 9,강남구,3.8
745,https://place.map.kakao.com/1169822758,파넬카페,서울 강남구 언주로164길 14,강남구,3.5
746,https://place.map.kakao.com/27388660,대도식당 삼성점,서울 강남구 삼성로 545 1~3층,강남구,3.2
747,https://place.map.kakao.com/1950018266,배식당,"서울 강남구 도산대로49길 9 지하1,2층",강남구,3.8
748,https://place.map.kakao.com/278611440,컨버터,서울 강남구 강남대로156길 12 1층,강남구,3.9
749,https://place.map.kakao.com/313220615,코르바니,"서울 강남구 언주로94길 9 1, 2층",강남구,4.4
750,https://place.map.kakao.com/2015065724,세광양대창 논현점,서울 강남구 강남대로118길 12 부경빌딩 1층 105호,강남구,4.1
751,https://place.map.kakao.com/2415009,잭슨피자 압구정점,"서울 강남구 압구정로 144 1층 107호, 108호",강남구,4.0
752,https://place.map.kakao.com/163803143,마초갈비 선릉역점,서울 강남구 선릉로93길 11 1층,강남구,4.2
753,https://place.map.kakao.com/218274780,바스버거 역삼점,서울 강남구 테헤란로26길 10 성보빌딩 지하 1층,강남구,3.8
754,https://place.map.kakao.com/11069279,미엘,서울 강남구 도산대로67길 13-12 퍼즐하우스 1층,강남구,3.0
755,https://place.map.kakao.com/544200314,네기다이닝라운지,서울 강남구 도산대로15길 18 4층,강남구,4.6
756,https://place.map.kakao.com/1796731956,파란만잔,"서울 강남구 봉은사로2길 21 1,2층",강남구,3.6
757,https://place.map.kakao.com/1680770247,세드라,서울 강남구 역삼로67길 15 샬롬빌 1층 101호,강남구,4.0
758,https://place.map.kakao.com/787964004,신도세기 선릉점,서울 강남구 테헤란로52길 15 금천빌딩 지하 1층,강남구,3.2
759,https://place.map.kakao.com/27550461,카페무라노,서울 강남구 강남대로110길 21 1층,강남구,4.0
760,https://place.map.kakao.com/27271692,비야게레로,서울 강남구 봉은사로78길 12 101호,강남구,3.9
761,https://place.map.kakao.com/23490935,톡톡,서울 강남구 학동로97길 41 리유빌딩 3층,강남구,3.4
762,https://place.map.kakao.com/1617813108,볼피노,서울 강남구 도산대로45길 10-7 삼희2빌딩 1층,강남구,3.7
763,https://place.map.kakao.com/19637934,우동명가 기리야마본진,서울 강남구 강남대로84길 23 한라클래식 지하1층,강남구,3.9
764,https://place.map.kakao.com/27196653,파시0914,서울 강남구 도산대로45길 15 지하 1층,강남구,3.2
765,https://place.map.kakao.com/1534951720,청담돈,서울 강남구 도산대로49길 11 2층,강남구,4.2
766,https://place.map.kakao.com/292351555,양인환대,서울 강남구 강남대로42길 17,강남구,3.8
767,https://place.map.kakao.com/791775664,천미미,서울 강남구 강남대로152길 11 1층,강남구,3.9
768,https://place.map.kakao.com/8621048,홍미닭발 신사본점,서울 강남구 도산대로1길 6,강남구,3.3
769,https://place.map.kakao.com/24856468,길버트버거앤프라이즈 가로수점,서울 강남구 도산대로15길 47,강남구,4.2
